State,County,Year,EV_Count,Population,Charging_Station_Sites,Charging_Ports,DC_Fast_Ports,Level2_Ports,EV_per_Station,EV_per_Port,Stations_per_10k_People,Ports_per_10k_People,EV_per_10k_People
TX,MITCHELL,2024,26.0,8955.0,2.0,3.0,0.0,3.0,13.0,8.666666666666666,2.233389168062535,3.3500837520938025,29.034059184812953
TX,MONTAGUE,2020,5.0,20040.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.49500998003992
TX,MONTAGUE,2021,22.0,20471.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.746910263299302
TX,MONTAGUE,2022,72.0,21106.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.11352222116933
TX,MONTAGUE,2023,430.0,21649.0,0.0,0.0,0.0,0.0,,,0.0,0.0,198.62349300198625
TX,MONTAGUE,2024,512.0,21863.0,0.0,0.0,0.0,0.0,,,0.0,0.0,234.18561039198644
TX,MONTGOMERY,2020,1407.0,625369.0,11.0,23.0,3.0,20.0,127.9090909090909,61.17391304347826,0.17589615091250127,0.36778286099886626,22.4987167576263
TX,MONTGOMERY,2021,2845.0,650934.0,14.0,28.0,4.0,24.0,203.21428571428572,101.60714285714286,0.21507556833718935,0.4301511366743787,43.70642799423598
TX,MONTGOMERY,2022,10993.0,681285.0,20.0,50.0,22.0,28.0,549.65,219.86,0.2935628995207586,0.7339072488018965,161.35684772158496
TX,MONTGOMERY,2023,58004.0,715961.0,29.0,72.0,25.0,47.0,2000.1379310344828,805.6111111111111,0.40504999573999145,1.0056413687337717,810.1558604449125
TX,MONTGOMERY,2024,95348.0,751183.0,37.0,108.0,53.0,55.0,2576.972972972973,882.8518518518518,0.4925564076929323,1.4377322170496405,1269.3045502893435
TX,MOORE,2020,2.0,21264.0,2.0,16.0,0.0,16.0,1.0,0.125,0.9405568096313017,7.524454477050414,0.9405568096313017
TX,MOORE,2021,11.0,21122.0,2.0,16.0,0.0,16.0,5.5,0.6875,0.946880030300161,7.575040242401288,5.207840166650885
TX,MOORE,2022,31.0,21092.0,2.0,16.0,0.0,16.0,15.5,1.9375,0.9482268158543523,7.5858145268348185,14.697515645742461
TX,MOORE,2023,161.0,21279.0,3.0,20.0,0.0,20.0,53.666666666666664,8.05,1.4098406880022558,9.398937920015038,75.66145025612106
TX,MOORE,2024,243.0,21676.0,3.0,20.0,0.0,20.0,81.0,12.15,1.384019191732792,9.226794611551947,112.10555453035614
TX,MORRIS,2020,4.0,11978.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.3394556687259978
TX,MORRIS,2021,8.0,12008.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.662225183211192
TX,MORRIS,2022,32.0,12074.0,0.0,0.0,0.0,0.0,,,0.0,0.0,26.50323008116614
TX,MORRIS,2023,210.0,12135.0,0.0,0.0,0.0,0.0,,,0.0,0.0,173.053152039555
TX,MORRIS,2024,152.0,12167.0,0.0,0.0,0.0,0.0,,,0.0,0.0,124.92808416207775
TX,NACOGDOCHES,2020,30.0,64642.0,1.0,8.0,8.0,0.0,30.0,3.75,0.15469818384332168,1.2375854707465734,4.64094551529965
TX,NACOGDOCHES,2021,56.0,64862.0,2.0,10.0,8.0,2.0,28.0,5.6,0.30834695199037954,1.5417347599518978,8.633714655730628
TX,NACOGDOCHES,2022,248.0,65015.0,2.0,10.0,8.0,2.0,124.0,24.8,0.3076213181573483,1.5381065907867415,38.145043451511185
TX,NACOGDOCHES,2023,1046.0,65597.0,2.0,10.0,8.0,2.0,523.0,104.6,0.3048919920118298,1.5244599600591489,159.45851182218698
TX,NACOGDOCHES,2024,1634.0,65963.0,3.0,14.0,8.0,6.0,544.6666666666666,116.71428571428571,0.45480041841638497,2.1224019526097964,247.71462789745766
TX,NAVARRO,2020,20.0,52843.0,1.0,10.0,10.0,0.0,20.0,2.0,0.18923982362848438,1.8923982362848437,3.7847964725696874
TX,NAVARRO,2021,43.0,53666.0,1.0,10.0,10.0,0.0,43.0,4.3,0.18633771848097494,1.8633771848097493,8.012521894681921
TX,NAVARRO,2022,184.0,54755.0,2.0,12.0,10.0,2.0,92.0,15.333333333333334,0.3652634462606155,2.191580677563693,33.604237055976625
TX,NAVARRO,2023,850.0,55734.0,2.0,12.0,10.0,2.0,425.0,70.83333333333333,0.3588473822083468,2.153084293250081,152.5101374385474
TX,NAVARRO,2024,1301.0,56497.0,3.0,16.0,10.0,6.0,433.6666666666667,81.3125,0.5310016461051029,2.8320087792272157,230.27771386091297
TX,NEWTON,2020,1.0,12163.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.8221655841486475
TX,NEWTON,2021,3.0,12225.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.4539877300613497
TX,NEWTON,2022,18.0,12086.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.893264934635116
TX,NEWTON,2023,38.0,12119.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.35572241934153
TX,NEWTON,2024,122.0,11989.0,0.0,0.0,0.0,0.0,,,0.0,0.0,101.75994661773291
TX,NOLAN,2020,6.0,14724.0,2.0,12.0,12.0,0.0,3.0,0.5,1.3583265417006247,8.149959250203748,4.074979625101874
TX,NOLAN,2021,7.0,14604.0,2.0,12.0,12.0,0.0,3.5,0.5833333333333334,1.369487811558477,8.216926869350862,4.79320734045467
TX,NOLAN,2022,23.0,14434.0,2.0,12.0,12.0,0.0,11.5,1.9166666666666667,1.3856172925038104,8.313703755022862,15.93459886379382
TX,NOLAN,2023,137.0,14243.0,2.0,12.0,12.0,0.0,68.5,11.416666666666666,1.4041985536754897,8.425191322052939,96.18760092677104
TX,NOLAN,2024,122.0,14146.0,2.0,12.0,12.0,0.0,61.0,10.166666666666666,1.413827230312456,8.482963381874734,86.24346104905982
TX,NUECES,2020,283.0,353554.0,11.0,27.0,0.0,27.0,25.727272727272727,10.481481481481481,0.3111264474450862,0.7636740073652115,8.004434966087217
TX,NUECES,2021,549.0,353538.0,12.0,28.0,1.0,27.0,45.75,19.607142857142858,0.3394260305822854,0.7919940713586657,15.528740899139555
TX,NUECES,2022,2075.0,351831.0,18.0,54.0,14.0,40.0,115.27777777777777,38.425925925925924,0.5116092669491886,1.534827800847566,58.97717938442036
TX,NUECES,2023,10663.0,352505.0,22.0,62.0,17.0,45.0,484.6818181818182,171.98387096774192,0.6241046226294662,1.7588403001375865,302.4921632317272
TX,NUECES,2024,17560.0,352925.0,35.0,100.0,33.0,67.0,501.7142857142857,175.6,0.9917121201388397,2.833463200396685,497.5561379896579
TX,OCHILTREE,2020,1.0,9954.0,1.0,1.0,0.0,1.0,1.0,1.0,1.004621257785815,1.004621257785815,1.004621257785815
TX,OCHILTREE,2021,5.0,9768.0,1.0,1.0,0.0,1.0,5.0,5.0,1.023751023751024,1.023751023751024,5.118755118755119
TX,OCHILTREE,2022,10.0,9662.0,1.0,1.0,0.0,1.0,10.0,10.0,1.03498240529911,1.03498240529911,10.3498240529911
TX,OCHILTREE,2023,56.0,9645.0,1.0,1.0,0.0,1.0,56.0,56.0,1.0368066355624677,1.0368066355624677,58.06117159149819
TX,OCHILTREE,2024,85.0,9462.0,1.0,1.0,0.0,1.0,85.0,85.0,1.056859015007398,1.056859015007398,89.83301627562882
TX,OLDHAM,2020,0.0,9462.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,OLDHAM,2021,1.0,1734.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.767012687427912
TX,OLDHAM,2022,9.0,1763.0,0.0,0.0,0.0,0.0,,,0.0,0.0,51.04934770277936
TX,OLDHAM,2023,26.0,1773.0,0.0,0.0,0.0,0.0,,,0.0,0.0,146.64410603496898
TX,OLDHAM,2024,25.0,1794.0,0.0,0.0,0.0,0.0,,,0.0,0.0,139.35340022296543
TX,ORANGE,2020,31.0,84759.0,1.0,4.0,4.0,0.0,31.0,7.75,0.11798157127856629,0.47192628511426515,3.657428709635555
TX,ORANGE,2021,59.0,84691.0,1.0,4.0,4.0,0.0,59.0,14.75,0.11807630090564523,0.47230520362258094,6.966501753433069
TX,ORANGE,2022,222.0,85103.0,1.0,4.0,4.0,0.0,222.0,55.5,0.11750467081066472,0.4700186832426589,26.08603691996757
TX,ORANGE,2023,1215.0,85705.0,2.0,5.0,4.0,1.0,607.5,243.0,0.23335861384983375,0.5833965346245843,141.765357913774
TX,ORANGE,2024,2000.0,85969.0,3.0,9.0,8.0,1.0,666.6666666666666,222.22222222222223,0.3489629982900813,1.046888994870244,232.6419988600542
TX,PALO PINTO,2020,13.0,28456.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.568456564520663
TX,PALO PINTO,2021,24.0,28758.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.345503859795535
TX,PALO PINTO,2022,96.0,29312.0,0.0,0.0,0.0,0.0,,,0.0,0.0,32.751091703056765
TX,PALO PINTO,2023,549.0,29808.0,1.0,16.0,16.0,0.0,549.0,34.3125,0.33548040794417605,5.367686527106817,184.17874396135264
TX,PALO PINTO,2024,766.0,30342.0,2.0,17.0,17.0,0.0,383.0,45.05882352941177,0.659152330103487,5.602794805879639,252.4553424296355
TX,PANOLA,2020,1.0,22498.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.44448395412925595
TX,PANOLA,2021,16.0,22560.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.092198581560284
TX,PANOLA,2022,49.0,22722.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.565003080714725
TX,PANOLA,2023,201.0,22809.0,2.0,9.0,9.0,0.0,100.5,22.333333333333332,0.8768468586961288,3.945810864132579,88.12310929896094
TX,PANOLA,2024,343.0,23034.0,3.0,10.0,9.0,1.0,114.33333333333333,34.3,1.3024225058609014,4.341408352869671,148.91030650342972
TX,PARKER,2020,207.0,149559.0,1.0,1.0,0.0,1.0,207.0,207.0,0.06686324460580774,0.06686324460580774,13.840691633402201
TX,PARKER,2021,358.0,157087.0,2.0,3.0,0.0,3.0,179.0,119.33333333333333,0.12731798302851285,0.1909769745427693,22.789918962103805
TX,PARKER,2022,1816.0,165814.0,4.0,6.0,1.0,5.0,454.0,302.6666666666667,0.24123415393151362,0.36185123089727045,109.52030588490717
TX,PARKER,2023,8553.0,173437.0,8.0,26.0,3.0,23.0,1069.125,328.96153846153845,0.46126259102728945,1.4991034208386909,493.1473676320508
TX,PARKER,2024,13532.0,179674.0,9.0,30.0,7.0,23.0,1503.5555555555557,451.06666666666666,0.5009071985930074,1.6696906619766911,753.1418012622862
TX,PARMER,2020,2.0,9856.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0292207792207795
TX,PARMER,2021,4.0,9788.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.086636697997548
TX,PARMER,2022,5.0,9642.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.185646131507986
TX,PARMER,2023,53.0,9626.0,0.0,0.0,0.0,0.0,,,0.0,0.0,55.05921462705173
TX,PARMER,2024,36.0,9633.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.37153534724385
TX,PECOS,2020,4.0,15188.0,2.0,12.0,12.0,0.0,2.0,0.3333333333333333,1.316829075585989,7.900974453515934,2.633658151171978
TX,PECOS,2021,11.0,15130.0,2.0,12.0,12.0,0.0,5.5,0.9166666666666666,1.3218770654329148,7.931262392597488,7.270323859881031
TX,PECOS,2022,31.0,14742.0,2.0,12.0,12.0,0.0,15.5,2.5833333333333335,1.35666802333469,8.14000814000814,21.028354361687693
TX,PECOS,2023,119.0,14719.0,2.0,12.0,12.0,0.0,59.5,9.916666666666666,1.3587879611386642,8.152727766831985,80.84788368775052
TX,PECOS,2024,142.0,14677.0,5.0,20.0,12.0,8.0,28.4,7.1,3.4066907406145672,13.626762962458269,96.7500170334537
TX,POLK,2020,37.0,50464.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.331959416613824
TX,POLK,2021,57.0,51685.0,1.0,2.0,0.0,2.0,57.0,28.5,0.19347973299796847,0.38695946599593695,11.028344780884202
TX,POLK,2022,284.0,52834.0,1.0,2.0,0.0,2.0,284.0,142.0,0.1892720596585532,0.3785441193171064,53.75326494302911
TX,POLK,2023,1242.0,53617.0,2.0,10.0,8.0,2.0,621.0,124.2,0.3730160210381036,1.865080105190518,231.64294906466233
TX,POLK,2024,2102.0,53505.0,2.0,10.0,8.0,2.0,1051.0,210.2,0.37379684141669006,1.8689842070834501,392.8604803289412
TX,POTTER,2020,48.0,118353.0,4.0,22.0,12.0,10.0,12.0,2.1818181818181817,0.3379719990198812,1.8588459946093465,4.0556639882385745
TX,POTTER,2021,93.0,116607.0,4.0,22.0,12.0,10.0,23.25,4.2272727272727275,0.3430325795192398,1.886679187355819,7.975507473822327
TX,POTTER,2022,393.0,115110.0,5.0,23.0,13.0,10.0,78.6,17.08695652173913,0.43436712709582137,1.9980887846407784,34.141256189731564
TX,POTTER,2023,1990.0,115291.0,5.0,23.0,13.0,10.0,398.0,86.52173913043478,0.4336851965894996,1.9949519043116983,172.60670824262084
TX,POTTER,2024,2904.0,114551.0,6.0,35.0,25.0,10.0,484.0,82.97142857142858,0.5237841660046617,3.0554076350271933,253.51153634625624
TX,PRESIDIO,2020,2.0,6105.0,1.0,3.0,0.0,3.0,2.0,0.6666666666666666,1.638001638001638,4.914004914004914,3.276003276003276
TX,PRESIDIO,2021,6.0,6107.0,1.0,3.0,0.0,3.0,6.0,2.0,1.637465203864418,4.912395611593253,9.824791223186507
TX,PRESIDIO,2022,23.0,5934.0,1.0,3.0,0.0,3.0,23.0,7.666666666666667,1.6852039096730704,5.055611729019212,38.75968992248062
TX,PRESIDIO,2023,78.0,5730.0,1.0,3.0,0.0,3.0,78.0,26.0,1.7452006980802792,5.235602094240838,136.12565445026178
TX,PRESIDIO,2024,139.0,5626.0,1.0,3.0,0.0,3.0,139.0,46.333333333333336,1.7774617845716316,5.332385353714895,247.06718805545682
TX,RAINS,2020,12.0,12182.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.850599244787391
TX,RAINS,2021,13.0,12479.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.417501402355958
TX,RAINS,2022,71.0,12859.0,0.0,0.0,0.0,0.0,,,0.0,0.0,55.21424683101329
TX,RAINS,2023,261.0,13064.0,0.0,0.0,0.0,0.0,,,0.0,0.0,199.78567054500917
TX,RAINS,2024,422.0,13323.0,0.0,0.0,0.0,0.0,,,0.0,0.0,316.7454777452525
TX,RANDALL,2020,169.0,141255.0,1.0,2.0,0.0,2.0,169.0,84.5,0.07079395419631163,0.14158790839262325,11.964178259176666
TX,RANDALL,2021,259.0,143984.0,1.0,2.0,0.0,2.0,259.0,129.5,0.06945216135126125,0.1389043227025225,17.988109789976665
TX,RANDALL,2022,1049.0,146088.0,6.0,21.0,12.0,9.0,174.83333333333334,49.95238095238095,0.410711352061771,1.4374897322161986,71.80603471879962
TX,RANDALL,2023,4713.0,147993.0,13.0,43.0,16.0,27.0,362.53846153846155,109.6046511627907,0.8784199252667356,2.9055428297284327,318.4610082909327
TX,RANDALL,2024,7475.0,150283.0,14.0,47.0,16.0,31.0,533.9285714285714,159.04255319148936,0.9315757603987145,3.12743290990997,497.3949149271707
TX,REAGAN,2020,0.0,150283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,REAGAN,2021,0.0,150283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,REAGAN,2022,0.0,150283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,REAGAN,2023,0.0,150283.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,REAGAN,2024,11.0,3146.0,2.0,4.0,0.0,4.0,5.5,2.75,6.357279084551812,12.714558169103624,34.96503496503497
TX,REAL,2020,1.0,2749.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.6376864314296107
TX,REAL,2021,3.0,2810.0,1.0,2.0,0.0,2.0,3.0,1.5,3.5587188612099645,7.117437722419929,10.676156583629894
TX,REAL,2022,8.0,2814.0,1.0,2.0,0.0,2.0,8.0,4.0,3.5536602700781805,7.107320540156361,28.429282160625444
TX,REAL,2023,61.0,2845.0,1.0,2.0,0.0,2.0,61.0,30.5,3.5149384885764503,7.029876977152901,214.41124780316346
TX,REAL,2024,67.0,2762.0,1.0,2.0,0.0,2.0,67.0,33.5,3.620564808110065,7.24112961622013,242.57784214337437
TX,RED RIVER,2020,4.0,11564.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.4590107229332414
TX,RED RIVER,2021,8.0,11573.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.912641493130563
TX,RED RIVER,2022,20.0,11606.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.23246596587972
TX,RED RIVER,2023,63.0,11713.0,0.0,0.0,0.0,0.0,,,0.0,0.0,53.78639118927687
TX,RED RIVER,2024,140.0,11841.0,0.0,0.0,0.0,0.0,,,0.0,0.0,118.23325732623934
TX,REEVES,2020,4.0,14769.0,3.0,15.0,12.0,3.0,1.3333333333333333,0.26666666666666666,2.031281738777168,10.156408693885844,2.708375651702891
TX,REEVES,2021,4.0,13015.0,3.0,15.0,12.0,3.0,1.3333333333333333,0.26666666666666666,2.305032654629274,11.525163273146369,3.0733768728390323
TX,REEVES,2022,57.0,11771.0,3.0,15.0,12.0,3.0,19.0,3.8,2.548636479483476,12.743182397417382,48.42409311018605
TX,REEVES,2023,281.0,11937.0,3.0,15.0,12.0,3.0,93.66666666666667,18.733333333333334,2.513194269917064,12.565971349585324,235.40252994889838
TX,REEVES,2024,233.0,12125.0,4.0,16.0,13.0,3.0,58.25,14.5625,3.2989690721649483,13.195876288659793,192.16494845360825
TX,REFUGIO,2020,0.0,12125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,REFUGIO,2021,6.0,6702.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.952551477170994
TX,REFUGIO,2022,3.0,6650.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.511278195488722
TX,REFUGIO,2023,52.0,6693.0,0.0,0.0,0.0,0.0,,,0.0,0.0,77.6931122067832
TX,REFUGIO,2024,109.0,6720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,162.20238095238096
TX,ROBERTS,2020,0.0,6720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,ROBERTS,2021,0.0,6720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,ROBERTS,2022,0.0,6720.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,ROBERTS,2023,11.0,829.0,0.0,0.0,0.0,0.0,,,0.0,0.0,132.68998793727383
TX,ROBERTS,2024,14.0,853.0,0.0,0.0,0.0,0.0,,,0.0,0.0,164.12661195779603
TX,ROBERTSON,2020,4.0,16767.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.3856384564919186
TX,ROBERTSON,2021,12.0,16947.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.080899274207824
TX,ROBERTSON,2022,50.0,17129.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.190262128553915
TX,ROBERTSON,2023,188.0,17306.0,0.0,0.0,0.0,0.0,,,0.0,0.0,108.63284410031203
TX,ROBERTSON,2024,250.0,17625.0,1.0,12.0,12.0,0.0,250.0,20.833333333333332,0.5673758865248227,6.808510638297872,141.84397163120568
TX,ROCKWALL,2020,302.0,109199.0,5.0,13.0,4.0,9.0,60.4,23.23076923076923,0.4578796509125541,1.1904870923726407,27.65593091511827
TX,ROCKWALL,2021,663.0,116645.0,5.0,13.0,4.0,9.0,132.6,51.0,0.42865103519225,1.1144926914998499,56.83912726649235
TX,ROCKWALL,2022,2536.0,123439.0,5.0,13.0,4.0,9.0,507.2,195.07692307692307,0.4050583689109601,1.0531517591684962,205.44560471163896
TX,ROCKWALL,2023,13346.0,131418.0,9.0,27.0,18.0,9.0,1482.888888888889,494.2962962962963,0.6848376934666484,2.0545130803999454,1015.5382063339877
TX,ROCKWALL,2024,21279.0,136880.0,12.0,33.0,24.0,9.0,1773.25,644.8181818181819,0.8766803039158386,2.410870835768556,1554.573348918761
TX,RUNNELS,2020,2.0,9916.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.016942315449778
TX,RUNNELS,2021,6.0,9890.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.066734074823054
TX,RUNNELS,2022,42.0,9888.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.4757281553398
TX,RUNNELS,2023,72.0,9901.0,1.0,1.0,1.0,0.0,72.0,72.0,1.00999899000101,1.00999899000101,72.71992728007272
TX,RUNNELS,2024,164.0,9758.0,1.0,1.0,1.0,0.0,164.0,164.0,1.0248001639680262,1.0248001639680262,168.0672268907563
TX,RUSK,2020,13.0,52255.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.4878002105061716
TX,RUSK,2021,28.0,52687.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.31440393265891
TX,RUSK,2022,117.0,52569.0,0.0,0.0,0.0,0.0,,,0.0,0.0,22.256462934429035
TX,RUSK,2023,809.0,53312.0,2.0,10.0,8.0,2.0,404.5,80.9,0.3751500600240096,1.8757503001200482,151.74819927971188
TX,RUSK,2024,1002.0,54630.0,2.0,10.0,8.0,2.0,501.0,100.2,0.3660992128866923,1.8304960644334616,183.41570565623283
TX,SABINE,2020,3.0,9896.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.031527890056589
TX,SABINE,2021,0.0,9896.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,SABINE,2022,8.0,10039.0,0.0,0.0,0.0,0.0,,,0.0,0.0,7.9689212072915625
TX,SABINE,2023,38.0,10133.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.5012335932103
TX,SABINE,2024,78.0,10084.0,0.0,0.0,0.0,0.0,,,0.0,0.0,77.35025783419277
TX,SAN AUGUSTINE,2020,2.0,7923.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.524296352391771
TX,SAN AUGUSTINE,2021,7.0,7908.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.85179564997471
TX,SAN AUGUSTINE,2022,17.0,7880.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.573604060913706
TX,SAN AUGUSTINE,2023,74.0,7865.0,0.0,0.0,0.0,0.0,,,0.0,0.0,94.08773045136681
TX,SAN AUGUSTINE,2024,58.0,7777.0,0.0,0.0,0.0,0.0,,,0.0,0.0,74.57888646007457
TX,SAN JACINTO,2020,11.0,27542.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.9939002251107403
TX,SAN JACINTO,2021,14.0,27836.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.029458255496479
TX,SAN JACINTO,2022,96.0,28428.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.76952300548755
TX,SAN JACINTO,2023,374.0,29168.0,1.0,7.0,7.0,0.0,374.0,53.42857142857143,0.34284147010422383,2.3998902907295667,128.22270981897972
TX,SAN JACINTO,2024,693.0,29328.0,1.0,7.0,7.0,0.0,693.0,99.0,0.3409710856519367,2.386797599563557,236.29296235679215
TX,SAN PATRICIO,2020,33.0,68839.0,1.0,3.0,0.0,3.0,33.0,11.0,0.14526649137843373,0.4357994741353012,4.7937942154883135
TX,SAN PATRICIO,2021,80.0,69755.0,1.0,3.0,0.0,3.0,80.0,26.666666666666668,0.14335889900365564,0.4300766970109669,11.468711920292453
TX,SAN PATRICIO,2022,186.0,70043.0,2.0,4.0,0.0,4.0,93.0,46.5,0.2855388832574276,0.5710777665148552,26.55511614294077
TX,SAN PATRICIO,2023,1257.0,70761.0,2.0,4.0,0.0,4.0,628.5,314.25,0.2826415680954198,0.5652831361908396,177.64022554797134
TX,SAN PATRICIO,2024,2229.0,71534.0,4.0,15.0,8.0,7.0,557.25,148.6,0.5591746582044902,2.096904968266838,311.60007828445214
TX,SAN SABA,2020,3.0,5723.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.242005940940067
TX,SAN SABA,2021,1.0,5808.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.721763085399449
TX,SAN SABA,2022,19.0,5850.0,0.0,0.0,0.0,0.0,,,0.0,0.0,32.47863247863248
TX,SAN SABA,2023,60.0,5535.0,0.0,0.0,0.0,0.0,,,0.0,0.0,108.40108401084011
TX,SAN SABA,2024,161.0,5810.0,0.0,0.0,0.0,0.0,,,0.0,0.0,277.10843373493975
TX,SCURRY,2020,9.0,16916.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.320406715535587
TX,SCURRY,2021,7.0,16814.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.163197335553705
TX,SCURRY,2022,47.0,16220.0,0.0,0.0,0.0,0.0,,,0.0,0.0,28.97657213316893
TX,SCURRY,2023,234.0,16179.0,1.0,2.0,0.0,2.0,234.0,117.0,0.6180851721367204,1.2361703442734409,144.6319302799926
TX,SCURRY,2024,213.0,16157.0,1.0,2.0,0.0,2.0,213.0,106.5,0.6189267809618123,1.2378535619236246,131.831404344866
TX,SHACKELFORD,2020,0.0,16157.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
TX,SHACKELFORD,2021,2.0,3201.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.248047485160887
TX,SHACKELFORD,2022,3.0,3211.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.342883836810962
TX,SHACKELFORD,2023,43.0,3220.0,0.0,0.0,0.0,0.0,,,0.0,0.0,133.54037267080744
TX,SHACKELFORD,2024,24.0,3194.0,0.0,0.0,0.0,0.0,,,0.0,0.0,75.14088916718848
TX,SHELBY,2020,4.0,24042.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.6637550952499793
TX,SHELBY,2021,5.0,24106.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0741724052103208
TX,SHELBY,2022,43.0,24165.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.794330643492653
TX,SHELBY,2023,185.0,24280.0,1.0,2.0,0.0,2.0,185.0,92.5,0.4118616144975288,0.8237232289950576,76.19439868204283
TX,SHELBY,2024,336.0,24324.0,2.0,4.0,0.0,4.0,168.0,84.0,0.82223318533136,1.64446637066272,138.13517513566848
TX,SHERMAN,2020,3.0,2784.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.775862068965518
TX,SHERMAN,2021,4.0,2781.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.38331535418914
TX,SHERMAN,2022,11.0,2771.0,0.0,0.0,0.0,0.0,,,0.0,0.0,39.69686033922772
TX,SHERMAN,2023,37.0,2696.0,0.0,0.0,0.0,0.0,,,0.0,0.0,137.24035608308606
TX,SHERMAN,2024,39.0,2777.0,0.0,0.0,0.0,0.0,,,0.0,0.0,140.43932301044293
TX,SMITH,2020,195.0,234205.0,5.0,15.0,8.0,7.0,39.0,13.0,0.2134881834290472,0.6404645502871416,8.326039153732841
TX,SMITH,2021,387.0,237339.0,5.0,15.0,8.0,7.0,77.4,25.8,0.21066912728207332,0.63200738184622,16.305790451632475
TX,SMITH,2022,1521.0,242225.0,11.0,27.0,8.0,19.0,138.27272727272728,56.333333333333336,0.45412323253173703,1.1146661162142637,62.79285788007018
TX,SMITH,2023,6968.0,245945.0,13.0,33.0,8.0,25.0,536.0,211.15151515151516,0.5285734615462807,1.3417634023867127,283.31537538880644
TX,SMITH,2024,10805.0,249529.0,19.0,60.0,32.0,28.0,568.6842105263158,180.08333333333334,0.761434542678406,2.404530134773914,433.01580177053563
TX,SOMERVELL,2020,9.0,9206.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.776232891592441
TX,SOMERVELL,2021,13.0,9477.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.717421124828531
